Index,Left_Sensor,Front_Sensor,Right_Sensor,Result
7965,1000,1000,803.099796175957,1
7966,1000,1000,783.708170056343,3
7967,1000,1000,808.679908514023,1
7968,1000,1000,790.214091539383,3
7969,1000,1000,818.07866692543,1
7970,1000,1000,800.841823220253,1
7971,1000,1000,783.178731799126,3
7972,1000,1000,812.370777130127,1
7973,1000,1000,796.444714069366,3
7974,1000,1000,825.804099440575,1
7975,1000,1000,811.200141906738,1
7976,1000,1000,795.754045248032,3
7977,1000,1000,821.481794118881,1
7978,1000,1000,807.751789689064,1
7979,1000,1000,793.40472817421,3
7980,1000,1000,818.691775202751,1
7981,1000,1000,806.021168828011,1
7982,1000,1000,792.820528149605,3
7983,1000,1000,822.091326117516,1
7984,1000,1000,810.592696070671,1
7985,1000,1000,798.504948616028,3
7986,1000,1000,831.995233893395,1
7987,1000,1000,821.743980050087,1
7988,1000,1000,810.909569263458,1
7989,1000,1000,799.736604094505,3
7990,1000,1000,833.045765757561,1
7991,1000,1000,823.85241985321,1
7992,1000,1000,814.211741089821,1
7993,1000,1000,804.472267627716,1
7994,1000,1000,794.640555977821,3
7995,1000,1000,823.345705866814,1
7996,1000,1000,815.22524356842,1
7997,1000,1000,806.782096624374,1
7998,1000,1000,798.156559467316,3
7999,1000,1000,830.889567732811,1
8000,1000,1000,824.023336172104,1
8001,1000,1000,816.538035869598,1
8002,1000,1000,808.973088860512,1
8003,1000,1000,801.242142915726,1
8004,1000,1000,793.36903989315,3
8005,1000,1000,832.443833351135,1
8006,1000,1000,839.931964874268,1
8007,1000,1000,846.896097064018,1
8008,1000,1000,853.684842586517,1
8009,1000,1000,860.343873500824,1
8010,1000,1000,866.883173584938,1
8011,1000,1000,873.33120405674,1
8012,1000,1000,879.720896482468,1
8013,1000,1000,886.097103357315,1
8014,1000,1000,892.581790685654,1
8015,1000,1000,899.12474155426,1
8016,1000,1000,905.728340148926,1
8017,1000,1000,912.453234195709,1
8018,1000,1000,924.841538071632,1
8019,1000,1000,974.963307380676,1
8020,1000,1000,1000,1
8021,1000,1000,1000,1
8022,1000,1000,1000,1
8023,1000,1000,1000,1
8024,1000,1000,1000,1
8025,1000,1000,1000,1
8026,1000,1000,1000,1
8027,1000,1000,1000,1
8028,1000,1000,1000,1
8029,1000,1000,1000,1
8030,1000,1000,1000,1
8031,1000,1000,1000,1
8032,1000,1000,1000,1
8033,1000,1000,1000,1
8034,1000,1000,1000,1
8035,1000,1000,1000,1
8036,1000,1000,1000,1
8037,1000,1000,1000,1
8038,1000,1000,1000,1
8039,1000,1000,1000,1
8040,1000,1000,1000,1
8041,1000,1000,1000,1
8042,1000,1000,1000,1
8043,1000,1000,1000,1
8044,1000,1000,1000,1
8045,1000,1000,1000,1
8046,1000,1000,1000,1
8047,1000,1000,1000,1
8048,1000,1000,1000,1
8049,1000,1000,1000,1
8050,1000,1000,1000,1
8051,1000,1000,1000,1
8052,1000,1000,1000,1
8053,1000,1000,1000,1
8054,1000,1000,1000,1
8055,1000,1000,1000,1
8056,1000,1000,1000,1
8057,1000,1000,1000,1
8058,1000,1000,1000,1
8059,982.48302936554,1000,1000,1
8060,938.737019896507,1000,1000,1
8061,894.874632358551,1000,1000,1
8062,850.841403007507,1000,1000,1
8063,806.611701846123,1000,1000,1
8064,762.194767594337,1000,1000,2
8065,749.828368425369,1000,1000,2
8066,777.905434370041,1000,1000,2
8067,853.687673807144,1000,1000,1
8068,884.343460202217,1000,1000,1
8069,862.6988530159,1000,1000,1
8070,827.472805976868,1000,1000,1
8071,792.452841997147,1000,1000,2
8072,793.244317173958,1000,1000,2
8073,841.091871261597,1000,1000,1
8074,831.528007984161,1000,1000,1
8075,791.17089509964,1000,1000,2
8076,787.029564380646,1000,1000,2
8077,829.405337572098,1000,1000,1
8078,823.990404605866,1000,1000,1
8079,789.865851402283,1000,1000,2
8080,798.497870564461,1000,1000,2
8081,866.174101829529,1000,1000,1
8082,879.048407077789,1000,1000,1
8083,850.062295794487,1000,1000,1
8084,817.912369966507,1000,1000,1
8085,785.640403628349,1000,1000,2
8086,799.262598156929,1000,1000,2
8087,875.318422913551,1000,1000,1
8088,893.022119998932,1000,1000,1
8089,868.683978915215,1000,1000,1
8090,842.198580503464,1000,1000,1
8091,806.504786014557,1000,1000,1
8092,768.483057618141,1000,1000,2
8093,772.815123200417,1000,1000,2
8094,833.770111203194,1000,1000,1
8095,837.052911520004,1000,1000,1
8096,805.822759866715,1000,1000,1
8097,772.701576352119,1000,1000,2
8098,789.846405386925,1000,1000,2
8099,878.652855753899,1000,1000,1
8100,901.42585337162,1000,1000,1
8101,876.203626394272,1000,1000,1
8102,848.598033189774,1000,1000,1
8103,821.067318320274,1000,1000,1
8104,793.602168560028,1000,1000,2
8105,817.772895097733,1000,1000,1
8106,793.069154024124,1000,1000,2
8107,817.788317799568,1000,1000,1
8108,794.763118028641,1000,1000,2
8109,804.630666971207,1000,1000,1
8110,770.682692527771,1000,1000,2
8111,781.355574727058,1000,1000,2
8112,854.900702834129,1000,1000,1
8113,867.572799324989,1000,1000,1
8114,839.569270610809,1000,1000,1
8115,810.948386788368,1000,1000,1
8116,781.714469194412,1000,1000,2
8117,805.742889642715,1000,1000,1
8118,778.319761157036,1000,1000,2
8119,804.949924349785,1000,1000,1
8120,779.115557670593,1000,1000,2
8121,806.877762079239,1000,1000,1
8122,782.642215490341,1000,1000,2
8123,810.39123237133,1000,1000,1
8124,787.79473900795,1000,1000,2
8125,814.851820468903,1000,1000,1
8126,793.911293148994,1000,1000,2
8127,810.924619436264,1000,1000,1
8128,778.462514281273,1000,1000,2
8129,789.4616574049,1000,1000,2
8130,861.052945256233,1000,1000,1
8131,875.461772084236,1000,1000,1
8132,848.562568426132,1000,1000,1
8133,821.227878332138,1000,1000,1
8134,793.420299887657,1000,1000,2
8135,816.616117954254,1000,1000,1
8136,790.297985076904,1000,1000,2
8137,815.640538930893,1000,1000,1
8138,790.667086839676,1000,1000,2
8139,816.748961806297,1000,1000,1
8140,793.113261461258,1000,1000,2
8141,818.79623234272,1000,1000,1
8142,796.541571617126,1000,1000,2
8143,821.089148521423,1000,1000,1
8144,800.246521830559,1000,1000,1
8145,778.883099555969,1000,1000,2
8146,787.897780537605,1000,1000,2
8147,849.399268627167,1000,1000,1
8148,857.501477003098,1000,1000,1
8149,828.978344798088,1000,1000,1
8150,799.816101789475,1000,1000,2
8151,815.426558256149,1000,1000,1
8152,787.623673677444,1000,1000,2
8153,806.030035018921,1000,1000,1
8154,779.391452670097,1000,1000,2
8155,799.194127321243,1000,1000,2
8156,886.789783835411,1000,1000,1
8157,917.505472898483,1000,1000,1
8158,896.321386098862,1000,1000,1
8159,874.912515282631,1000,1000,1
8160,853.332802653313,1000,1000,1
8161,831.624865531921,1000,1000,1
8162,809.85352396965,1000,1000,1
8163,788.08031976223,1000,1000,2
8164,794.634968042374,1000,1000,2
8165,847.256481647491,1000,1000,1
8166,849.961340427399,1000,1000,1
8167,820.503532886505,1000,1000,1
8168,790.782570838928,1000,1000,2
8169,801.513195037842,1000,1000,1
8170,773.075371980667,1000,1000,2
8171,785.982981324196,1000,1000,2
8172,859.294682741165,1000,1000,1
8173,880.32029569149,1000,1000,1
8174,856.525301933289,1000,1000,1
8175,832.375138998032,1000,1000,1
8176,807.901993393898,1000,1000,1
8177,783.180370926857,1000,1000,2
8178,795.948579907417,1000,1000,2
8179,862.406939268112,1000,1000,1
8180,881.888493895531,1000,1000,1
8181,859.447866678238,1000,1000,1
8182,826.701745390892,1000,1000,1
8183,794.017165899277,1000,1000,2
8184,793.491154909134,1000,1000,2
8185,838.152766227722,1000,1000,1
8186,839.649587869644,1000,1000,1
8187,811.030194163322,1000,1000,1
8188,782.14518725872,1000,1000,2
8189,789.529010653496,1000,1000,2
8190,850.44153034687,1000,1000,1
8191,860.304608941078,1000,1000,1
8192,835.861340165138,1000,1000,1
8193,811.151787638664,1000,1000,1
8194,786.217227578163,1000,1000,2
8195,800.278857350349,1000,1000,1
8196,776.713117957115,1000,1000,2
8197,790.747627615929,1000,1000,2
8198,859.384834766388,1000,1000,1
8199,876.606553792954,1000,1000,1
8200,847.205072641373,1000,1000,1
8201,815.562307834625,1000,1000,1
8202,783.885791897774,1000,1000,2
8203,790.07476568222,1000,1000,2
8204,849.180892109871,1000,1000,1
8205,854.685753583908,1000,1000,1
8206,827.710926532745,1000,1000,1
8207,800.374820828438,1000,1000,1
8208,772.769525647163,1000,1000,2
8209,791.275575757027,1000,1000,2
8210,876.144245266914,1000,1000,1
8211,898.825079202652,1000,1000,1
8212,880.822613835335,1000,1000,1
8213,858.656242489815,1000,1000,1
8214,836.48294210434,1000,1000,1
8215,814.349800348282,1000,1000,1
8216,792.324095964432,1000,1000,2
8217,815.459638834,1000,1000,1
8218,796.330869197845,1000,1000,2
8219,807.057172060013,1000,1000,1
8220,777.008756995201,1000,1000,2
8221,789.96554017067,1000,1000,2
8222,862.422063946724,1000,1000,1
8223,877.075344324112,1000,1000,1
8224,853.989571332932,1000,1000,1
8225,827.466547489166,1000,1000,1
8226,800.867974758148,1000,1000,1
8227,774.151310324669,1000,1000,2
8228,799.49826002121,1000,1000,2
8229,901.336222887039,1000,1000,1
8230,933.518037199974,1000,1000,1
8231,915.835946798325,1000,1000,1
8232,895.189866423607,1000,1000,1
8233,874.650999903679,1000,1000,1
8234,854.222476482391,1000,1000,1
8235,833.812654018402,1000,1000,1
8236,813.513919711113,1000,1000,1
8237,780.716389417648,1000,1000,2
8238,793.685540556908,1000,1000,2
8239,867.887437343597,1000,1000,1
8240,881.087779998779,1000,1000,1
8241,855.460613965988,1000,1000,1
8242,827.765315771103,1000,1000,1
8243,800.133422017098,1000,1000,1
8244,772.542059421539,1000,1000,2
8245,798.964127898216,1000,1000,2
8246,905.704498291016,1000,1000,1
8247,939.623191952705,1000,1000,1
8248,920.51237821579,1000,1000,1
8249,899.148881435394,1000,1000,1
8250,877.922847867012,1000,1000,1
8251,856.87167942524,1000,1000,1
8252,835.859924554825,1000,1000,1
8253,814.938321709633,1000,1000,1
8254,794.121697545052,1000,1000,2
8255,807.850807905197,1000,1000,1
8256,776.03667974472,1000,1000,2
8257,790.780037641525,1000,1000,2
8258,870.006158947945,1000,1000,1
8259,886.535570025444,1000,1000,1
8260,861.540883779526,1000,1000,1
8261,836.089849472046,1000,1000,1
8262,810.130015015602,1000,1000,1
8263,783.677622675896,1000,1000,2
8264,812.861323356628,1000,1000,1
8265,788.803622126579,1000,1000,2
8266,821.597427129746,1000,1000,1
8267,799.069479107857,1000,1000,2
8268,833.444818854332,1000,1000,1
8269,812.67885863781,1000,1000,1
8270,791.07403755188,1000,1000,2
8271,823.340862989426,1000,1000,1
8272,804.347917437553,1000,1000,1
8273,778.517425060272,1000,1000,2
8274,790.39141535759,1000,1000,2
8275,862.845778465271,1000,1000,1
8276,876.252874732018,1000,1000,1
8277,849.336385726929,1000,1000,1
8278,822.109803557396,1000,1000,1
8279,794.530883431435,1000,1000,2
8280,817.265212535858,1000,1000,1
8281,791.868641972542,1000,1000,2
8282,819.224789738655,1000,1000,1
8283,795.110166072845,1000,1000,2
8284,825.108215212822,1000,1000,1
8285,802.523642778397,1000,1000,1
8286,779.129713773727,1000,1000,2
8287,808.689147233963,1000,1000,1
8288,787.099748849869,1000,1000,2
8289,816.526412963867,1000,1000,1
8290,796.535089612007,1000,1000,2
8291,823.985859751701,1000,1000,1
8292,792.093724012375,1000,1000,2
8293,802.224203944206,1000,1000,1
8294,772.25036919117,1000,1000,2
8295,784.396007657051,1000,1000,2
8296,856.932774186134,1000,1000,1
8297,872.484147548676,1000,1000,1
8298,847.738385200501,1000,1000,1
8299,822.079479694366,1000,1000,1
8300,795.998796820641,1000,1000,2
8301,818.829610943794,1000,1000,1
8302,794.490054249764,1000,1000,2
8303,819.39123570919,1000,1000,1
8304,796.016380190849,1000,1000,2
8305,821.086168289185,1000,1000,1
8306,799.526944756508,1000,1000,2
8307,824.482291936874,1000,1000,1
8308,803.769156336784,1000,1000,1
8309,782.574191689491,1000,1000,2
8310,803.627073764801,1000,1000,1
8311,777.528285980225,1000,1000,2
8312,791.087076067925,1000,1000,2
8313,863.567590713501,1000,1000,1
8314,882.840678095818,1000,1000,1
8315,861.967578530312,1000,1000,1
8316,840.475931763649,1000,1000,1
8317,818.755924701691,1000,1000,1
8318,796.78401350975,1000,1000,2
8319,819.747447967529,1000,1000,1
8320,799.368768930435,1000,1000,2
8321,823.797583580017,1000,1000,1
8322,804.779976606369,1000,1000,1
8323,784.926563501358,1000,1000,2
8324,807.453170418739,1000,1000,1
8325,789.249762892723,1000,1000,2
8326,811.246931552887,1000,1000,1
8327,794.331803917885,1000,1000,2
8328,815.656334161758,1000,1000,1
8329,799.968391656876,932.643175349443,1000,2
8330,821.962729096413,876.108175340519,1000,1
8331,807.454809546471,798.320592127019,1000,2
8332,831.950679421425,742.867612383804,1000,2
8333,925.804898142815,693.298247624796,1000,2
8334,1000,654.800543049747,1000,2
8335,1000,638.498926032932,1000,2
8336,994.052201868708,1000,1000,1
8337,871.106013721942,1000,1000,1
8338,778.060524270028,1000,1000,2
8339,723.4175761711,1000,1000,2
8340,696.857031053166,1000,1000,2
8341,1000,1000,1000,1
8342,1000,1000,1000,1
8343,1000,1000,1000,1
8344,1000,1000,1000,1
8345,1000,1000,1000,1
8346,1000,1000,1000,1
8347,1000,1000,1000,1
8348,1000,1000,1000,1
8349,1000,1000,1000,1
8350,1000,1000,1000,1
8351,1000,1000,1000,1
8352,1000,1000,1000,1
8353,1000,1000,1000,1
8354,1000,1000,1000,1
8355,1000,1000,1000,1
8356,1000,1000,1000,1
8357,1000,1000,1000,1
8358,1000,1000,1000,1
8359,1000,1000,1000,1
8360,1000,1000,1000,1
8361,1000,1000,1000,1
8362,1000,1000,1000,1
8363,1000,1000,1000,1
8364,1000,1000,1000,1
8365,1000,1000,1000,1
8366,1000,1000,1000,1
8367,958.144441246986,1000,1000,1
8368,897.926613688469,1000,1000,1
8369,837.983787059784,1000,1000,1
8370,778.326094150543,1000,1000,2
8371,753.904059529305,1000,1000,2
8372,765.293389558792,1000,1000,2
8373,821.171477437019,1000,1000,1
8374,832.595303654671,1000,1000,1
8375,1000,1000,1000,1
8376,1000,1000,1000,1
8377,1000,1000,1000,1
8378,1000,1000,1000,1
8379,1000,1000,1000,1
8380,1000,1000,1000,1
8381,1000,1000,1000,1
8382,1000,1000,1000,1
8383,1000,1000,1000,1
8384,1000,1000,1000,1
8385,1000,1000,1000,1
8386,1000,1000,1000,1
8387,1000,1000,1000,1
8388,1000,1000,1000,1
8389,1000,1000,1000,1
8390,1000,1000,1000,1
8391,1000,1000,1000,1
8392,1000,1000,1000,1
8393,1000,1000,1000,1
8394,1000,1000,1000,1
8395,1000,1000,1000,1
8396,1000,1000,1000,1
8397,1000,1000,1000,1
8398,1000,1000,1000,1
8399,1000,1000,1000,1
8400,1000,1000,1000,1
8401,1000,1000,1000,1
8402,1000,1000,1000,1
8403,1000,1000,1000,1
8404,1000,1000,1000,1
8405,1000,1000,1000,1
8406,1000,1000,971.386134624481,1
8407,1000,1000,910.346880555153,1
8408,1000,1000,848.966985940933,1
8409,1000,1000,787.267088890076,3
8410,1000,1000,763.606280088425,3
8411,1000,1000,777.987167239189,3
8412,1000,1000,837.3162150383,1
8413,1000,1000,852.546319365501,1
8414,1000,1000,824.237912893295,1
8415,1000,1000,775.288194417954,3
8416,1000,1000,764.418914914131,3
8417,1000,1000,794.913843274117,3
8418,1000,1000,876.099541783333,1
8419,1000,1000,907.846018671989,1
8420,1000,1000,891.126021742821,1
8421,1000,1000,853.153541684151,1
8422,1000,1000,814.721137285233,1
8423,1000,1000,775.953307747841,3
8424,1000,1000,781.984627246857,3
8425,1000,1000,846.918448805809,1
8426,1000,1000,855.259820818901,1
8427,1000,1000,821.57738506794,1
8428,1000,1000,787.44649887085,3
8429,1000,1000,797.728970646858,3
8430,1000,1000,867.072269320488,1
8431,1000,1000,881.952866911888,1
8432,1000,1000,853.647962212563,1
8433,1000,1000,824.846848845482,1
8434,1000,1000,795.978382229805,3
8435,1000,1000,807.652920484543,1
8436,1000,1000,780.59121966362,3
8437,1000,1000,794.792324304581,3
8438,1000,1000,871.651694178581,1
8439,1000,1000,892.740935087204,1
8440,1000,1000,871.130898594856,1
8441,1000,1000,848.995521664619,1
8442,1000,1000,826.663002371788,1
8443,1000,1000,804.136320948601,1
8444,1000,1000,781.425833702087,3
8445,1000,1000,804.703831672668,1
8446,1000,1000,783.654004335403,3
8447,1000,1000,806.866884231567,1
8448,1000,1000,787.309631705284,3
8449,1000,1000,809.766724705696,1
8450,1000,1000,791.613087058067,3
8451,1000,1000,813.312008976936,1
8452,1000,1000,796.472877264023,3
8453,1000,1000,818.428918719292,1
8454,1000,1000,802.828297019005,1
8455,1000,1000,786.53909265995,3
8456,1000,1000,810.540616512299,1
8457,1000,1000,795.84538936615,3
8458,1000,1000,823.659300804138,1
8459,1000,1000,810.224115848541,1
8460,1000,1000,795.994699001312,3
8461,1000,1000,826.522186398506,1
8462,1000,1000,813.9768242836,1
8463,1000,1000,800.715237855911,1
8464,1000,1000,787.082388997078,3
8465,1000,1000,816.535279154778,1
8466,1000,1000,804.690048098564,1
8467,1000,974.480211734772,792.394950985909,3
8468,1000,919.036790728569,819.567963480949,1
8469,1000,839.999169111252,808.945074677467,1
8470,1000,761.134028434753,797.958448529244,3
8471,1000,706.776306033134,823.905915021896,3
8472,1000,660.938173532486,917.765498161316,3
8473,1000,627.720430493355,1000,3
8474,1000,616.975575685501,1000,3
8475,1000,644.772052764893,923.570692539215,3
8476,1000,733.163133263588,837.730467319489,3
8477,1000,903.889611363411,813.849791884422,1
8478,1000,1000,803.46591770649,1
8479,1000,1000,794.27644610405,3
8480,1000,1000,836.913660168648,1
8481,1000,1000,851.030126214027,1
8482,1000,1000,832.714140415192,1
8483,1000,1000,780.144184827805,3
8484,1000,1000,766.30562543869,3
8485,1000,1000,794.609934091568,3
8486,1000,1000,876.343920826912,1
8487,1000,1000,905.200093984604,1
8488,1000,1000,886.853113770485,1
8489,1000,1000,844.381004571915,1
8490,1000,1000,800.39493739605,1
8491,1000,1000,755.996182560921,3
8492,1000,1000,754.229947924614,3
8493,1000,1000,801.234319806099,1
8494,1000,1000,799.574181437492,3
8495,1000,1000,839.494094252586,1
8496,1000,1000,829.841643571854,1
8497,1000,1000,794.800743460655,3
8498,1000,1000,801.590979099274,1
8499,1000,1000,768.097341060638,3
8500,1000,1000,778.612494468689,3
8501,1000,1000,850.521549582481,1
8502,1000,1000,865.002200007439,1
8503,1000,1000,836.696401238442,1
8504,1000,1000,808.001756668091,1
8505,1000,1000,778.940543532372,3
8506,1000,1000,797.957926988602,3
8507,1000,1000,883.021503686905,1
8508,1000,1000,908.971726894379,1
8509,1000,1000,885.738953948021,1
8510,1000,1000,862.351357936859,1
8511,1000,1000,838.889703154564,1
8512,1000,1000,815.411433577538,1
8513,1000,1000,791.995525360107,3
8514,1000,1000,809.973627328873,1
8515,1000,1000,788.260921835899,3
8516,1000,1000,809.004828333855,1
8517,1000,1000,788.814648985863,3
8518,1000,1000,813.363119959831,1
8519,1000,1000,794.576480984688,3
8520,1000,1000,822.49328494072,1
8521,1000,1000,804.595798254013,1
8522,1000,1000,786.243975162506,3
8523,1000,1000,815.362259745598,1
8524,1000,1000,798.765420913696,3
8525,1000,1000,828.295052051544,1
8526,1000,1000,813.07128071785,1
8527,1000,1000,797.068327665329,3
8528,1000,1000,823.216661810875,1
8529,1000,1000,808.966979384422,1
8530,1000,1000,794.15500164032,3
8531,1000,1000,819.177553057671,1
8532,1000,1000,806.101933121681,1
8533,1000,1000,792.559012770653,3
8534,1000,1000,820.917189121246,1
8535,1000,1000,809.13744866848,1
8536,1000,1000,796.853601932526,3
8537,1000,1000,829.829201102257,1
8538,1000,1000,819.390863180161,1
8539,1000,1000,808.385834097862,1
8540,1000,1000,797.202065587044,3
8541,1000,1000,831.585973501205,1
8542,1000,1000,822.253748774529,1
8543,1000,1000,812.427252531052,1
8544,1000,1000,802.466049790382,1
8545,1000,1000,792.372450232506,3
8546,1000,1000,821.681991219521,1
8547,1000,1000,813.256576657295,1
8548,1000,1000,804.474204778671,1
8549,1000,1000,795.512720942497,3
8550,1000,1000,948.686897754669,1
8551,1000,1000,1000,1
8552,1000,1000,1000,1
8553,1000,1000,1000,1
8554,1000,1000,1000,1
8555,1000,1000,1000,1
8556,1000,1000,1000,1
8557,1000,1000,1000,1
8558,1000,1000,1000,1
8559,1000,1000,1000,1
8560,1000,1000,1000,1
8561,1000,1000,1000,1
8562,953.079238533974,1000,1000,1
8563,901.990458369255,1000,1000,1
8564,851.172655820847,1000,1000,1
8565,800.579115748405,1000,1000,1
8566,750.121921300888,1000,1000,2
8567,729.932188987732,1000,1000,2
8568,744.303688406944,1000,1000,2
8569,801.060348749161,1000,1000,1
8570,814.222320914269,1000,1000,1
8571,779.615715146065,1000,1000,2
8572,784.666761755943,1000,1000,2
8573,840.402394533157,1000,1000,1
8574,846.461579203606,1000,1000,1
8575,813.842415809631,1000,1000,1
8576,777.087062597275,1000,1000,2
8577,783.496797084808,1000,1000,2
8578,844.563022255898,1000,1000,1
8579,852.755978703499,1000,1000,1
8580,823.97036254406,1000,1000,1
8581,792.598947882652,1000,1000,2
8582,803.997293114662,1000,1000,1
8583,775.848925113678,1000,1000,2
8584,791.727900505066,1000,1000,2
8585,870.834812521935,1000,1000,1
8586,889.878273010254,1000,1000,1
8587,868.306159973145,1000,1000,1
8588,843.901485204697,1000,1000,1
8589,819.364041090012,1000,1000,1
8590,794.66313123703,1000,1000,2
8591,824.709087610245,1000,1000,1
8592,803.255289793015,1000,1000,1
8593,779.738500714302,1000,1000,2
8594,810.848623514175,1000,1000,1
8595,790.536254644394,1000,1000,2
8596,823.97848367691,1000,1000,1
8597,805.843099951744,1000,1000,1
8598,785.204395651817,1000,1000,2
8599,814.90695476532,1000,1000,1
8600,798.651427030563,1000,1000,2
8601,832.352638244629,1000,1000,1
8602,817.542001605034,1000,1000,1
8603,800.114572048187,1000,1000,1
8604,782.304257154465,1000,1000,2
8605,820.817425847054,1000,1000,1
8606,807.367935776711,1000,1000,1
8607,790.921822190285,1000,1000,2
8608,836.187228560448,1000,1000,1
8609,824.518576264381,1000,1000,1
8610,809.534415602684,1000,1000,1
8611,794.47977244854,1000,1000,2
8612,841.504484415054,1000,1000,1
8613,831.034705042839,1000,1000,1
8614,817.682892084122,1000,1000,1
8615,804.409980773926,1000,1000,1
8616,791.350677609444,1000,1000,2
8617,833.33782851696,1000,1000,1
8618,824.041143059731,1000,1000,1
8619,812.91526556015,1000,1000,1
8620,801.899805665016,1000,1000,1
8621,791.046470403671,1000,1000,2
8622,840.216055512428,1000,1000,1
8623,833.073481917381,1000,1000,1
8624,823.970288038254,1000,1000,1
8625,814.876183867455,1000,1000,1
8626,805.808827280998,1000,1000,1
8627,796.786844730377,1000,1000,2
8628,854.805186390877,1000,1000,1
8629,849.613398313522,1000,1000,1
8630,842.140763998032,1000,1000,1
8631,834.729745984077,1000,1000,1
8632,827.430933713913,1000,1000,1
8633,820.275023579598,1000,1000,1
8634,813.145041465759,1000,1000,1
8635,806.045681238174,1000,1000,1
8636,799.010023474693,1000,1000,2
8637,850.735232234001,1000,1000,1
8638,846.747383475304,1000,1000,1
8639,841.306746006012,1000,1000,1
8640,835.859403014183,1000,1000,1
8641,830.353796482086,1000,1000,1
8642,824.912190437317,1000,1000,1
8643,819.510221481323,1000,1000,1
8644,814.055353403091,1000,1000,1
8645,808.59437584877,1000,1000,1
8646,803.1315356493,1000,1000,1
8647,797.676593065262,1000,1000,2
8648,856.725946068764,1000,1000,1
8649,854.808241128922,1000,1000,1
8650,851.015821099281,1000,1000,1
8651,842.750370502472,1000,1000,1
8652,785.4925096035,1000,1000,2
8653,764.907747507095,1000,1000,2
8654,781.71618282795,1000,1000,2
8655,843.258425593376,1000,1000,1
8656,859.730467200279,1000,1000,1
8657,827.988833189011,1000,1000,1
8658,782.461166381836,1000,1000,2
8659,779.068097472191,1000,1000,2
8660,826.736390590668,1000,1000,1
8661,822.703167796135,1000,1000,1
8662,781.980901956558,1000,1000,2
8663,786.949619650841,1000,1000,2
8664,849.347338080406,1000,1000,1
8665,856.889188289642,1000,1000,1
8666,821.271166205406,1000,1000,1
8667,785.20879149437,1000,1000,2
8668,793.061181902885,1000,1000,2
8669,855.546444654465,1000,1000,1
8670,865.838453173637,994.340891127182,1000,1
8671,835.374519228935,915.563677153254,1000,1
8672,804.771706461906,837.28583901553,1000,1
8673,774.058550596237,759.497957574564,1000,2
8674,786.311998963356,676.764850587286,1000,2
8675,859.126150608063,581.494364195147,1000,2
8676,1000,517.85233683827,1000,2
8677,1000,543.519626010918,1000,2
8678,1000,838.436154057025,1000,1
8679,895.715207393729,1000,1000,1
8680,644.160177191502,1000,1000,2
8681,601.116613555625,1000,1000,2
8682,675.82546850989,1000,1000,2
8683,962.625823789018,1000,1000,1
8684,1000,1000,1000,1
8685,1000,1000,1000,1
8686,1000,1000,1000,1
8687,1000,1000,1000,1
8688,1000,1000,1000,1
8689,1000,1000,1000,1
8690,1000,1000,1000,1
8691,1000,1000,1000,1
8692,1000,1000,1000,1
8693,1000,1000,1000,1
8694,1000,1000,1000,1
8695,1000,1000,1000,1
8696,1000,1000,1000,1
8697,1000,1000,1000,1
8698,1000,1000,1000,1
8699,1000,1000,1000,1
8700,1000,939.20961022377,1000,1
8701,1000,861.988291144371,1000,1
8702,1000,784.803181886673,1000,1
8703,997.617840766907,707.512125372887,1000,2
8704,970.991030335426,704.350173473358,1000,2
8705,980.274304747582,795.099437236786,1000,2
8706,1000,1000,1000,1
8707,1000,1000,1000,1
8708,1000,1000,1000,1
8709,966.23957157135,1000,1000,1
8710,915.402248501778,950.538665056229,1000,1
8711,864.203199744225,873.293727636337,1000,1
8712,791.347920894623,795.572176575661,1000,2
8713,842.418670654297,821.980535984039,1000,1
8714,506.300553679466,759.702995419502,1000,2
8715,222.853943705559,823.761150240898,1000,2
8716,288.256425410509,1000,1000,2
8717,408.527180552483,1000,1000,2
8718,603.125654160976,1000,1000,2
8719,904.276594519615,1000,1000,1
8720,1000,1000,1000,1
8721,1000,1000,989.86342549324,1
8722,1000,1000,749.642327427864,3
8723,1000,1000,630.153864622116,3
8724,1000,1000,612.573996186256,3
8725,1000,1000,688.123404979706,3
8726,1000,1000,854.688808321953,1
8727,1000,1000,972.013473510742,1
8728,1000,1000,988.11112344265,1
8729,1000,1000,998.107716441155,1
8730,1000,1000,1000,1
8731,1000,1000,1000,1
8732,1000,1000,1000,1
8733,1000,1000,1000,1
8734,1000,1000,1000,1
8735,1000,1000,1000,1
8736,1000,1000,1000,1
8737,1000,1000,1000,1
8738,1000,1000,1000,1
8739,1000,1000,1000,1
8740,1000,1000,1000,1
8741,1000,1000,1000,1
8742,1000,1000,1000,1
8743,1000,1000,1000,1
8744,1000,1000,1000,1
8745,1000,1000,1000,1
8746,1000,1000,1000,1
8747,1000,1000,1000,1
8748,1000,1000,1000,1
8749,1000,1000,1000,1
8750,1000,1000,1000,1
8751,1000,1000,1000,1
8752,1000,1000,949.968058490858,1
8753,1000,1000,848.34009985741,1
8754,1000,1000,746.687805094746,3
8755,1000,1000,666.648221116581,3
8756,1000,1000,813.270949910053,1
8757,1000,1000,887.199586881763,1
8758,1000,1000,905.435711770756,1
8759,1000,1000,923.460084132254,1
8760,1000,1000,941.653218591124,1
8761,1000,1000,959.977141761309,1
8762,1000,1000,978.395191961834,1
8763,1000,1000,996.882846387122,1
8764,1000,1000,1000,1
8765,992.832556366921,1000,1000,1
8766,978.949889540672,1000,1000,1
8767,965.085923671722,1000,1000,1
